question_id,topic_1,topic_2,topic_3,topic_4,number,question_type,difficulty,mc_answer,fr_min,fr_max,mfr_1,mfr_2,mfr_3,mfr_4,mfr_5,section_id,book_test_id,section_number,subject,
1054,61,0,0,0,1,multiple_choice,1,A,,,,,,,,50,7,2,CR,
1055,61,0,0,0,2,multiple_choice,3,A,,,,,,,,50,7,2,CR,
1056,61,0,0,0,3,multiple_choice,3,C,,,,,,,,50,7,2,CR,
1057,61,0,0,0,4,multiple_choice,5,A,,,,,,,,50,7,2,CR,
1058,61,0,0,0,5,multiple_choice,5,E,,,,,,,,50,7,2,CR,
1059,15,0,0,0,1,multiple_choice,1,A,,,,,,,,51,7,3,M,
1060,48,0,0,0,10,free_response,1,,128,128,,,,,,51,7,3,M,
1061,23,0,0,0,11,free_response,1,,2400,2400,,,,,,51,7,3,M,
1062,48,49,17,0,12,free_response,3,,3,3,,,,,,51,7,3,M,
1063,48,0,0,0,13,free_response,3,,2.66,2.67,,,,,,51,7,3,M,
1064,48,19,2,0,14,free_response,3,,22.5,27.5,,,,,,51,7,3,M,
1065,18,0,0,0,15,free_response,5,,24,24,,,,,,51,7,3,M,
1066,4,0,0,0,16,free_response,5,,10,10,,,,,,51,7,3,M,
1067,37,14,0,0,17,free_response,5,,8,8,,,,,,51,7,3,M,
1068,48,17,0,0,18,free_response,5,,70,70,,,,,,51,7,3,M,
1069,48,13,0,0,2,multiple_choice,1,E,,,,,,,,51,7,3,M,
1070,21,0,0,0,3,multiple_choice,1,B,,,,,,,,51,7,3,M,
1071,42,64,0,0,4,multiple_choice,3,C,,,,,,,,51,7,3,M,
1072,44,0,0,0,5,multiple_choice,3,D,,,,,,,,51,7,3,M,
1073,2,0,0,0,6,multiple_choice,3,A,,,,,,,,51,7,3,M,
1074,63,0,0,0,7,multiple_choice,3,C,,,,,,,,51,7,3,M,
1075,25,23,0,0,8,multiple_choice,5,A,,,,,,,,51,7,3,M,
1076,48,0,0,0,9,free_response,1,,0.4,0.4,,,,,,51,7,3,M,
1077,33,0,0,0,1,multiple_choice,1,B,,,,,,,,52,7,4,W,
1078,28,0,0,0,10,multiple_choice,3,A,,,,,,,,52,7,4,W,
1079,31,0,0,0,11,multiple_choice,5,E,,,,,,,,52,7,4,W,
1080,29,0,0,0,12,multiple_choice,1,B,,,,,,,,52,7,4,W,
1081,7,0,0,0,13,multiple_choice,1,D,,,,,,,,52,7,4,W,
1082,50,0,0,0,14,multiple_choice,1,A,,,,,,,,52,7,4,W,
1083,31,0,0,0,15,multiple_choice,1,D,,,,,,,,52,7,4,W,
1084,28,0,0,0,16,multiple_choice,1,E,,,,,,,,52,7,4,W,
1085,28,0,0,0,17,multiple_choice,1,E,,,,,,,,52,7,4,W,
1086,8,6,0,0,18,multiple_choice,1,C,,,,,,,,52,7,4,W,
1087,52,0,0,0,19,multiple_choice,1,A,,,,,,,,52,7,4,W,
1088,6,33,0,0,2,multiple_choice,1,E,,,,,,,,52,7,4,W,
1089,60,0,0,0,20,multiple_choice,1,C,,,,,,,,52,7,4,W,
1090,59,0,0,0,21,multiple_choice,1,C,,,,,,,,52,7,4,W,
1091,59,0,0,0,22,multiple_choice,1,C,,,,,,,,52,7,4,W,
1092,36,0,0,0,23,multiple_choice,3,C,,,,,,,,52,7,4,W,
1093,28,0,0,0,24,multiple_choice,3,E,,,,,,,,52,7,4,W,
1094,36,0,0,0,25,multiple_choice,3,B,,,,,,,,52,7,4,W,
1095,8,0,0,0,26,multiple_choice,3,A,,,,,,,,52,7,4,W,
1096,52,0,0,0,27,multiple_choice,3,B,,,,,,,,52,7,4,W,
1097,5,0,0,0,28,multiple_choice,5,D,,,,,,,,52,7,4,W,
1098,28,0,0,0,29,multiple_choice,5,E,,,,,,,,52,7,4,W,
1099,26,0,0,0,3,multiple_choice,1,C,,,,,,,,52,7,4,W,
1100,32,0,0,0,30,multiple_choice,3,B,,,,,,,,52,7,4,W,
1101,32,0,0,0,31,multiple_choice,3,A,,,,,,,,52,7,4,W,
1102,32,0,0,0,32,multiple_choice,3,C,,,,,,,,52,7,4,W,
1103,32,0,0,0,33,multiple_choice,3,D,,,,,,,,52,7,4,W,
1104,32,0,0,0,34,multiple_choice,3,E,,,,,,,,52,7,4,W,
1105,32,0,0,0,35,multiple_choice,3,E,,,,,,,,52,7,4,W,
1106,59,0,0,0,4,multiple_choice,1,B,,,,,,,,52,7,4,W,
1107,33,51,0,0,5,multiple_choice,3,C,,,,,,,,52,7,4,W,
1108,31,0,0,0,6,multiple_choice,3,C,,,,,,,,52,7,4,W,
1109,59,0,0,0,7,multiple_choice,3,C,,,,,,,,52,7,4,W,
1110,16,0,0,0,8,multiple_choice,3,D,,,,,,,,52,7,4,W,
1111,43,39,0,0,9,multiple_choice,3,C,,,,,,,,52,7,4,W,
1112,22,0,0,0,10,multiple_choice,3,E,,,,,,,,53,7,5,CR,
1113,55,0,0,0,11,multiple_choice,1,B,,,,,,,,53,7,5,CR,
1114,22,0,0,0,12,multiple_choice,3,D,,,,,,,,53,7,5,CR,
1115,22,0,0,0,13,multiple_choice,3,E,,,,,,,,53,7,5,CR,
1116,22,0,0,0,14,multiple_choice,5,C,,,,,,,,53,7,5,CR,
1117,22,0,0,0,15,multiple_choice,3,D,,,,,,,,53,7,5,CR,
1118,22,0,0,0,16,multiple_choice,3,E,,,,,,,,53,7,5,CR,
1119,10,0,0,0,17,multiple_choice,3,A,,,,,,,,53,7,5,CR,
1120,22,0,0,0,18,multiple_choice,3,B,,,,,,,,53,7,5,CR,
1121,22,0,0,0,19,multiple_choice,3,B,,,,,,,,53,7,5,CR,
1122,22,0,0,0,20,multiple_choice,3,E,,,,,,,,53,7,5,CR,
1123,22,0,0,0,21,multiple_choice,5,B,,,,,,,,53,7,5,CR,
1124,22,0,0,0,22,multiple_choice,1,D,,,,,,,,53,7,5,CR,
1125,22,0,0,0,23,multiple_choice,3,C,,,,,,,,53,7,5,CR,
1126,22,0,0,0,24,multiple_choice,3,C,,,,,,,,53,7,5,CR,
1127,10,0,0,0,9,multiple_choice,1,B,,,,,,,,53,7,5,CR,
1128,61,0,0,0,1,multiple_choice,1,C,,,,,,,,53,7,5,CR,
1129,61,0,0,0,2,multiple_choice,1,E,,,,,,,,53,7,5,CR,
1130,61,0,0,0,3,multiple_choice,1,D,,,,,,,,53,7,5,CR,
1131,61,0,0,0,4,multiple_choice,1,A,,,,,,,,53,7,5,CR,
1132,61,0,0,0,5,multiple_choice,1,C,,,,,,,,53,7,5,CR,
1133,61,0,0,0,6,multiple_choice,1,A,,,,,,,,53,7,5,CR,
1134,61,0,0,0,7,multiple_choice,5,E,,,,,,,,53,7,5,CR,
1135,61,0,0,0,8,multiple_choice,5,C,,,,,,,,53,7,5,CR,
1136,14,37,0,0,1,multiple_choice,1,C,,,,,,,,54,7,7,M,
1137,14,48,0,0,10,multiple_choice,3,D,,,,,,,,54,7,7,M,
1138,13,63,0,0,11,multiple_choice,3,C,,,,,,,,54,7,7,M,
1139,64,46,0,0,12,multiple_choice,3,E,,,,,,,,54,7,7,M,
1140,24,0,0,0,13,multiple_choice,3,A,,,,,,,,54,7,7,M,
1141,63,14,13,0,14,multiple_choice,3,C,,,,,,,,54,7,7,M,
1142,13,0,0,0,15,multiple_choice,3,E,,,,,,,,54,7,7,M,
1143,15,54,38,0,16,multiple_choice,3,C,,,,,,,,54,7,7,M,
1144,4,15,0,0,17,multiple_choice,3,D,,,,,,,,54,7,7,M,
1145,48,0,0,0,18,multiple_choice,5,B,,,,,,,,54,7,7,M,
1146,13,63,0,0,19,multiple_choice,5,A,,,,,,,,54,7,7,M,
1147,20,0,0,0,2,multiple_choice,1,D,,,,,,,,54,7,7,M,
1148,64,17,0,0,20,multiple_choice,5,E,,,,,,,,54,7,7,M,
1149,63,0,0,0,3,multiple_choice,1,D,,,,,,,,54,7,7,M,
1150,49,0,0,0,4,multiple_choice,1,C,,,,,,,,54,7,7,M,
1151,23,0,0,0,5,multiple_choice,1,B,,,,,,,,54,7,7,M,
1152,48,3,0,0,6,multiple_choice,1,D,,,,,,,,54,7,7,M,
1153,48,2,0,0,7,multiple_choice,1,C,,,,,,,,54,7,7,M,
1154,37,0,0,0,8,multiple_choice,3,C,,,,,,,,54,7,7,M,
1155,63,0,0,0,9,multiple_choice,3,A,,,,,,,,54,7,7,M,
1156,22,0,0,0,10,multiple_choice,3,C,,,,,,,,55,7,8,CR,
1157,55,0,0,0,11,multiple_choice,5,E,,,,,,,,55,7,8,CR,
1158,10,0,0,0,12,multiple_choice,1,A,,,,,,,,55,7,8,CR,
1159,22,0,0,0,13,multiple_choice,5,B,,,,,,,,55,7,8,CR,
1160,10,0,0,0,14,multiple_choice,1,B,,,,,,,,55,7,8,CR,
1161,10,0,0,0,15,multiple_choice,3,D,,,,,,,,55,7,8,CR,
1162,62,0,0,0,16,multiple_choice,5,E,,,,,,,,55,7,8,CR,
1163,10,0,0,0,17,multiple_choice,3,A,,,,,,,,55,7,8,CR,
1164,22,0,0,0,18,multiple_choice,3,E,,,,,,,,55,7,8,CR,
1165,10,0,0,0,19,multiple_choice,5,D,,,,,,,,55,7,8,CR,
1166,12,0,0,0,7,multiple_choice,1,D,,,,,,,,55,7,8,CR,
1167,22,0,0,0,8,multiple_choice,1,A,,,,,,,,55,7,8,CR,
1168,22,0,0,0,9,multiple_choice,3,E,,,,,,,,55,7,8,CR,
1169,61,0,0,0,1,multiple_choice,1,E,,,,,,,,55,7,8,CR,
1170,61,0,0,0,2,multiple_choice,1,D,,,,,,,,55,7,8,CR,
1171,61,0,0,0,3,multiple_choice,1,D,,,,,,,,55,7,8,CR,
1172,61,0,0,0,4,multiple_choice,1,C,,,,,,,,55,7,8,CR,
1173,61,0,0,0,5,multiple_choice,1,C,,,,,,,,55,7,8,CR,
1174,61,0,0,0,6,multiple_choice,5,D,,,,,,,,55,7,8,CR,
1175,11,0,0,0,1,multiple_choice,1,B,,,,,,,,56,7,9,M,
1176,63,0,0,0,10,multiple_choice,3,B,,,,,,,,56,7,9,M,
1177,56,46,0,0,11,multiple_choice,3,B,,,,,,,,56,7,9,M,
1178,48,0,0,0,12,multiple_choice,3,A,,,,,,,,56,7,9,M,
1179,48,2,0,0,13,multiple_choice,3,D,,,,,,,,56,7,9,M,
1180,64,17,0,0,14,multiple_choice,3,E,,,,,,,,56,7,9,M,
1181,20,42,0,0,15,multiple_choice,5,D,,,,,,,,56,7,9,M,
1182,58,0,0,0,16,multiple_choice,5,C,,,,,,,,56,7,9,M,
1183,2,19,0,0,2,multiple_choice,1,A,,,,,,,,56,7,9,M,
1184,48,15,0,0,3,multiple_choice,1,B,,,,,,,,56,7,9,M,
1185,37,0,0,0,4,multiple_choice,1,E,,,,,,,,56,7,9,M,
1186,15,0,0,0,5,multiple_choice,1,D,,,,,,,,56,7,9,M,
1187,23,0,0,0,6,multiple_choice,3,D,,,,,,,,56,7,9,M,
1188,48,0,0,0,7,multiple_choice,3,B,,,,,,,,56,7,9,M,
1189,1,30,0,0,8,multiple_choice,3,C,,,,,,,,56,7,9,M,
1190,63,0,0,0,9,multiple_choice,3,D,,,,,,,,56,7,9,M,
1191,59,0,0,0,1,multiple_choice,1,B,,,,,,,,57,8,10,W,
1192,16,0,0,0,10,multiple_choice,3,D,,,,,,,,57,8,10,W,
1193,28,0,0,0,11,multiple_choice,3,A,,,,,,,,57,8,10,W,
1194,39,43,0,0,12,multiple_choice,5,E,,,,,,,,57,8,10,W,
1195,28,0,0,0,13,multiple_choice,3,A,,,,,,,,57,8,10,W,
1196,39,43,0,0,14,multiple_choice,5,C,,,,,,,,57,8,10,W,
1197,36,0,0,0,2,multiple_choice,1,D,,,,,,,,57,8,10,W,
1198,16,59,0,0,3,multiple_choice,1,B,,,,,,,,57,8,10,W,
1199,31,0,0,0,4,multiple_choice,1,E,,,,,,,,57,8,10,W,
1200,28,0,0,0,5,multiple_choice,1,A,,,,,,,,57,8,10,W,
1201,6,0,0,0,6,multiple_choice,1,C,,,,,,,,57,8,10,W,
1202,16,59,0,0,7,multiple_choice,3,E,,,,,,,,57,8,10,W,
1203,16,0,0,0,8,multiple_choice,3,D,,,,,,,,57,8,10,W,
1204,36,0,0,0,9,multiple_choice,1,B,,,,,,,,57,8,10,W,
1205,10,0,0,0,10,multiple_choice,3,B,,,,,,,,58,8,2,CR,
1206,22,0,0,0,11,multiple_choice,3,C,,,,,,,,58,8,2,CR,
1207,22,0,0,0,12,multiple_choice,1,C,,,,,,,,58,8,2,CR,
1208,10,0,0,0,13,multiple_choice,3,D,,,,,,,,58,8,2,CR,
1209,22,0,0,0,14,multiple_choice,3,A,,,,,,,,58,8,2,CR,
1210,53,0,0,0,15,multiple_choice,3,D,,,,,,,,58,8,2,CR,
1211,10,0,0,0,16,multiple_choice,3,C,,,,,,,,58,8,2,CR,
1212,22,0,0,0,17,multiple_choice,3,A,,,,,,,,58,8,2,CR,
1213,10,0,0,0,18,multiple_choice,3,E,,,,,,,,58,8,2,CR,
1214,22,0,0,0,19,multiple_choice,3,D,,,,,,,,58,8,2,CR,
1215,22,0,0,0,20,multiple_choice,3,B,,,,,,,,58,8,2,CR,
1216,62,0,0,0,21,multiple_choice,3,C,,,,,,,,58,8,2,CR,
1217,22,0,0,0,22,multiple_choice,3,E,,,,,,,,58,8,2,CR,
1218,22,0,0,0,23,multiple_choice,3,A,,,,,,,,58,8,2,CR,
1219,55,0,0,0,24,multiple_choice,3,A,,,,,,,,58,8,2,CR,
1220,10,0,0,0,6,multiple_choice,3,D,,,,,,,,58,8,2,CR,
1221,10,0,0,0,7,multiple_choice,3,E,,,,,,,,58,8,2,CR,
1222,10,0,0,0,8,multiple_choice,3,C,,,,,,,,58,8,2,CR,
1223,55,0,0,0,9,multiple_choice,5,B,,,,,,,,58,8,2,CR,
1224,61,0,0,0,1,multiple_choice,1,D,,,,,,,,58,8,2,CR,
1225,61,0,0,0,2,multiple_choice,3,E,,,,,,,,58,8,2,CR,
1226,61,0,0,0,3,multiple_choice,3,C,,,,,,,,58,8,2,CR,
1227,61,0,0,0,4,multiple_choice,5,B,,,,,,,,58,8,2,CR,
1228,61,0,0,0,5,multiple_choice,5,C,,,,,,,,58,8,2,CR,
1229,15,0,0,0,1,multiple_choice,1,D,,,,,,,,59,8,3,M,
1230,44,0,0,0,10,free_response,1,,0.24,0.24,,,,,,59,8,3,M,
1231,30,0,0,0,11,multi_free_response,3,,,,1,11,,,,59,8,3,M,
1232,48,0,0,0,12,free_response,3,,39,39,,,,,,59,8,3,M,
1233,48,15,0,0,13,free_response,3,,6500,6500,,,,,,59,8,3,M,
1234,2,4,0,0,14,free_response,3,,0.277,0.278,,,,,,59,8,3,M,
1235,14,0,0,0,15,free_response,5,,2,2,,,,,,59,8,3,M,
1236,38,42,0,0,16,free_response,3,,5,5,,,,,,59,8,3,M,
1237,58,0,0,0,17,free_response,5,,11,11,,,,,,59,8,3,M,
1238,48,3,0,0,18,free_response,5,,0.375,0.375,,,,,,59,8,3,M,
1239,64,0,0,0,2,multiple_choice,1,B,,,,,,,,59,8,3,M,
1240,48,2,0,0,3,multiple_choice,1,A,,,,,,,,59,8,3,M,
1241,48,0,0,0,4,multiple_choice,1,C,,,,,,,,59,8,3,M,
1242,48,13,0,0,5,multiple_choice,3,D,,,,,,,,59,8,3,M,
1243,23,0,0,0,6,multiple_choice,3,C,,,,,,,,59,8,3,M,
1244,48,42,38,2,7,multiple_choice,3,B,,,,,,,,59,8,3,M,
1245,63,0,0,0,8,multiple_choice,5,A,,,,,,,,59,8,3,M,
1246,48,9,0,0,9,free_response,1,,120,120,,,,,,59,8,3,M,
1247,16,0,0,0,1,multiple_choice,1,D,,,,,,,,60,8,4,W,
1248,28,0,0,0,10,multiple_choice,3,A,,,,,,,,60,8,4,W,
1249,26,0,0,0,11,multiple_choice,3,E,,,,,,,,60,8,4,W,
1250,7,0,0,0,12,multiple_choice,1,C,,,,,,,,60,8,4,W,
1251,59,0,0,0,13,multiple_choice,1,A,,,,,,,,60,8,4,W,
1252,28,0,0,0,14,multiple_choice,1,E,,,,,,,,60,8,4,W,
1253,7,0,0,0,15,multiple_choice,1,D,,,,,,,,60,8,4,W,
1254,59,0,0,0,16,multiple_choice,1,C,,,,,,,,60,8,4,W,
1255,36,0,0,0,17,multiple_choice,1,A,,,,,,,,60,8,4,W,
1256,5,0,0,0,18,multiple_choice,1,B,,,,,,,,60,8,4,W,
1257,36,0,0,0,19,multiple_choice,1,D,,,,,,,,60,8,4,W,
1258,59,0,0,0,2,multiple_choice,1,C,,,,,,,,60,8,4,W,
1259,52,0,0,0,20,multiple_choice,3,C,,,,,,,,60,8,4,W,
1260,59,0,0,0,21,multiple_choice,3,C,,,,,,,,60,8,4,W,
1261,28,0,0,0,22,multiple_choice,3,E,,,,,,,,60,8,4,W,
1262,8,0,0,0,23,multiple_choice,3,C,,,,,,,,60,8,4,W,
1263,50,0,0,0,24,multiple_choice,3,A,,,,,,,,60,8,4,W,
1264,29,0,0,0,25,multiple_choice,3,A,,,,,,,,60,8,4,W,
1265,57,0,0,0,26,multiple_choice,3,D,,,,,,,,60,8,4,W,
1266,52,0,0,0,27,multiple_choice,3,A,,,,,,,,60,8,4,W,
1267,28,0,0,0,28,multiple_choice,5,E,,,,,,,,60,8,4,W,
1268,8,0,0,0,29,multiple_choice,5,D,,,,,,,,60,8,4,W,
1269,43,0,0,0,3,multiple_choice,1,D,,,,,,,,60,8,4,W,
1270,32,0,0,0,30,multiple_choice,1,D,,,,,,,,60,8,4,W,
1271,32,0,0,0,31,multiple_choice,3,D,,,,,,,,60,8,4,W,
1272,32,0,0,0,32,multiple_choice,1,C,,,,,,,,60,8,4,W,
1273,32,0,0,0,33,multiple_choice,1,B,,,,,,,,60,8,4,W,
1274,32,0,0,0,34,multiple_choice,1,A,,,,,,,,60,8,4,W,
1275,32,0,0,0,35,multiple_choice,3,D,,,,,,,,60,8,4,W,
1276,43,0,0,0,4,multiple_choice,1,B,,,,,,,,60,8,4,W,
1277,51,0,0,0,5,multiple_choice,3,B,,,,,,,,60,8,4,W,
1278,31,0,0,0,6,multiple_choice,1,B,,,,,,,,60,8,4,W,
1279,28,0,0,0,7,multiple_choice,1,A,,,,,,,,60,8,4,W,
1280,52,0,0,0,8,multiple_choice,1,B,,,,,,,,60,8,4,W,
1281,31,0,0,0,9,multiple_choice,3,E,,,,,,,,60,8,4,W,
1282,22,0,0,0,10,multiple_choice,5,C,,,,,,,,61,8,5,CR,
1283,22,0,0,0,11,multiple_choice,5,B,,,,,,,,61,8,5,CR,
1284,55,0,0,0,12,multiple_choice,3,C,,,,,,,,61,8,5,CR,
1285,62,0,0,0,13,multiple_choice,1,B,,,,,,,,61,8,5,CR,
1286,10,0,0,0,14,multiple_choice,3,D,,,,,,,,61,8,5,CR,
1287,10,0,0,0,15,multiple_choice,3,A,,,,,,,,61,8,5,CR,
1288,22,0,0,0,16,multiple_choice,3,E,,,,,,,,61,8,5,CR,
1289,10,0,0,0,17,multiple_choice,3,C,,,,,,,,61,8,5,CR,
1290,10,0,0,0,18,multiple_choice,3,C,,,,,,,,61,8,5,CR,
1291,22,0,0,0,19,multiple_choice,1,A,,,,,,,,61,8,5,CR,
1292,22,0,0,0,20,multiple_choice,3,A,,,,,,,,61,8,5,CR,
1293,22,0,0,0,21,multiple_choice,3,D,,,,,,,,61,8,5,CR,
1294,10,0,0,0,22,multiple_choice,3,C,,,,,,,,61,8,5,CR,
1295,22,0,0,0,23,multiple_choice,3,D,,,,,,,,61,8,5,CR,
1296,10,0,0,0,24,multiple_choice,3,E,,,,,,,,61,8,5,CR,
1297,22,0,0,0,9,multiple_choice,5,D,,,,,,,,61,8,5,CR,
1298,61,0,0,0,1,multiple_choice,3,B,,,,,,,,61,8,5,CR,
1299,61,0,0,0,2,multiple_choice,3,D,,,,,,,,61,8,5,CR,
1300,61,0,0,0,3,multiple_choice,3,E,,,,,,,,61,8,5,CR,
1301,61,0,0,0,4,multiple_choice,3,B,,,,,,,,61,8,5,CR,
1302,61,0,0,0,5,multiple_choice,3,E,,,,,,,,61,8,5,CR,
1303,61,0,0,0,6,multiple_choice,3,B,,,,,,,,61,8,5,CR,
1304,61,0,0,0,7,multiple_choice,3,A,,,,,,,,61,8,5,CR,
1305,61,0,0,0,8,multiple_choice,5,A,,,,,,,,61,8,5,CR,
1306,48,0,0,0,1,multiple_choice,1,B,,,,,,,,62,8,7,M,
1307,15,0,0,0,10,multiple_choice,3,B,,,,,,,,62,8,7,M,
1308,17,0,0,0,11,multiple_choice,3,E,,,,,,,,62,8,7,M,
1309,23,0,0,0,12,multiple_choice,3,C,,,,,,,,62,8,7,M,
1310,34,0,0,0,13,multiple_choice,3,A,,,,,,,,62,8,7,M,
1311,46,64,56,0,14,multiple_choice,3,D,,,,,,,,62,8,7,M,
1312,20,47,0,0,15,multiple_choice,3,A,,,,,,,,62,8,7,M,
1313,63,13,0,0,16,multiple_choice,3,E,,,,,,,,62,8,7,M,
1314,17,0,0,0,17,multiple_choice,5,B,,,,,,,,62,8,7,M,
1315,20,24,0,0,18,multiple_choice,3,D,,,,,,,,62,8,7,M,
1316,25,0,0,0,19,multiple_choice,5,E,,,,,,,,62,8,7,M,
1317,48,0,0,0,2,multiple_choice,1,B,,,,,,,,62,8,7,M,
1318,48,4,0,0,20,multiple_choice,5,B,,,,,,,,62,8,7,M,
1319,37,0,0,0,3,multiple_choice,1,E,,,,,,,,62,8,7,M,
1320,38,0,0,0,4,multiple_choice,1,C,,,,,,,,62,8,7,M,
1321,23,15,0,0,5,multiple_choice,1,E,,,,,,,,62,8,7,M,
1322,15,0,0,0,6,multiple_choice,1,C,,,,,,,,62,8,7,M,
1323,24,0,0,0,7,multiple_choice,3,D,,,,,,,,62,8,7,M,
1324,48,15,0,0,8,multiple_choice,3,B,,,,,,,,62,8,7,M,
1325,64,17,0,0,9,multiple_choice,3,A,,,,,,,,62,8,7,M,
1326,10,0,0,0,10,multiple_choice,3,C,,,,,,,,63,8,8,CR,
1327,10,0,0,0,11,multiple_choice,3,E,,,,,,,,63,8,8,CR,
1328,22,0,0,0,12,multiple_choice,3,D,,,,,,,,63,8,8,CR,
1329,22,0,0,0,13,multiple_choice,3,D,,,,,,,,63,8,8,CR,
1330,22,0,0,0,14,multiple_choice,3,D,,,,,,,,63,8,8,CR,
1331,22,0,0,0,15,multiple_choice,3,A,,,,,,,,63,8,8,CR,
1332,22,0,0,0,16,multiple_choice,3,B,,,,,,,,63,8,8,CR,
1333,22,0,0,0,17,multiple_choice,3,E,,,,,,,,63,8,8,CR,
1334,10,0,0,0,18,multiple_choice,3,D,,,,,,,,63,8,8,CR,
1335,22,0,0,0,19,multiple_choice,5,C,,,,,,,,63,8,8,CR,
1336,22,0,0,0,7,multiple_choice,3,B,,,,,,,,63,8,8,CR,
1337,22,0,0,0,8,multiple_choice,3,C,,,,,,,,63,8,8,CR,
1338,22,0,0,0,9,multiple_choice,1,D,,,,,,,,63,8,8,CR,
1339,61,0,0,0,1,multiple_choice,1,B,,,,,,,,63,8,8,CR,
1340,61,0,0,0,2,multiple_choice,1,A,,,,,,,,63,8,8,CR,
1341,61,0,0,0,3,multiple_choice,3,C,,,,,,,,63,8,8,CR,
1342,61,0,0,0,4,multiple_choice,5,C,,,,,,,,63,8,8,CR,
1343,61,0,0,0,5,multiple_choice,5,D,,,,,,,,63,8,8,CR,
1344,61,0,0,0,6,multiple_choice,5,A,,,,,,,,63,8,8,CR,
1345,48,21,0,0,1,multiple_choice,1,A,,,,,,,,64,8,9,M,
1346,1,48,0,0,10,multiple_choice,3,E,,,,,,,,64,8,9,M,
1347,15,0,0,0,11,multiple_choice,3,C,,,,,,,,64,8,9,M,
1348,19,0,0,0,12,multiple_choice,3,E,,,,,,,,64,8,9,M,
1349,48,17,0,0,13,multiple_choice,3,D,,,,,,,,64,8,9,M,
1350,17,48,0,0,14,multiple_choice,5,A,,,,,,,,64,8,9,M,
1351,15,0,0,0,15,multiple_choice,5,B,,,,,,,,64,8,9,M,
1352,19,49,15,0,16,multiple_choice,5,C,,,,,,,,64,8,9,M,
1353,37,0,0,0,2,multiple_choice,1,D,,,,,,,,64,8,9,M,
1354,48,2,19,0,3,multiple_choice,1,A,,,,,,,,64,8,9,M,
1355,48,0,0,0,4,multiple_choice,1,C,,,,,,,,64,8,9,M,
1356,11,0,0,0,5,multiple_choice,1,B,,,,,,,,64,8,9,M,
1357,48,9,15,0,6,multiple_choice,3,B,,,,,,,,64,8,9,M,
1358,3,2,0,0,7,multiple_choice,3,E,,,,,,,,64,8,9,M,
1359,13,30,0,0,8,multiple_choice,3,C,,,,,,,,64,8,9,M,
1360,46,64,0,0,9,multiple_choice,3,A,,,,,,,,64,8,9,M,
1361,6,0,0,0,1,multiple_choice,1,B,,,,,,,,65,9,10,W,
1362,26,0,0,0,10,multiple_choice,3,D,,,,,,,,65,9,10,W,
1363,59,57,0,0,11,multiple_choice,3,C,,,,,,,,65,9,10,W,
1364,28,0,0,0,12,multiple_choice,3,A,,,,,,,,65,9,10,W,
1365,33,0,0,0,13,multiple_choice,3,B,,,,,,,,65,9,10,W,
1366,5,0,0,0,14,multiple_choice,5,D,,,,,,,,65,9,10,W,
1367,28,0,0,0,2,multiple_choice,1,A,,,,,,,,65,9,10,W,
1368,16,59,0,0,3,multiple_choice,1,D,,,,,,,,65,9,10,W,
1369,8,0,0,0,4,multiple_choice,3,D,,,,,,,,65,9,10,W,
1370,5,0,0,0,5,multiple_choice,3,D,,,,,,,,65,9,10,W,
1371,43,0,0,0,6,multiple_choice,3,C,,,,,,,,65,9,10,W,
1372,59,0,0,0,7,multiple_choice,3,B,,,,,,,,65,9,10,W,
1373,6,0,0,0,8,multiple_choice,3,C,,,,,,,,65,9,10,W,
1374,36,0,0,0,9,multiple_choice,3,D,,,,,,,,65,9,10,W,
1375,45,0,0,0,1,multiple_choice,1,A,,,,,,,,66,9,2,M,
1376,48,0,0,0,10,free_response,3,,3.33,3.33,,,,,,66,9,2,M,
1377,58,13,0,0,11,free_response,1,,875,875,,,,,,66,9,2,M,
1378,49,21,0,0,12,multi_free_response,1,,0,0,,,,,,66,9,2,M,
1379,15,48,0,0,13,free_response,3,,36,36,,,,,,66,9,2,M,
1380,20,24,0,0,14,free_response,3,,12,12,,,,,,66,9,2,M,
1381,13,48,0,0,15,free_response,3,,5,5,,,,,,66,9,2,M,
1382,3,0,0,0,16,free_response,3,,71,71,,,,,,66,9,2,M,
1383,48,15,0,0,17,free_response,5,,1.42,1.43,,,,,,66,9,2,M,
1384,17,48,0,0,18,free_response,5,,3,3,,,,,,66,9,2,M,
1385,15,0,0,0,2,multiple_choice,1,C,,,,,,,,66,9,2,M,
1386,63,14,0,0,3,multiple_choice,1,C,,,,,,,,66,9,2,M,
1387,46,56,0,0,4,multiple_choice,3,B,,,,,,,,66,9,2,M,
1388,42,0,0,0,5,multiple_choice,3,A,,,,,,,,66,9,2,M,
1389,25,23,0,0,6,multiple_choice,3,C,,,,,,,,66,9,2,M,
1390,63,48,15,0,7,multiple_choice,5,D,,,,,,,,66,9,2,M,
1391,64,46,20,0,8,multiple_choice,5,D,,,,,,,,66,9,2,M,
1392,15,0,0,0,9,free_response,1,,0.666,0.667,,,,,,66,9,2,M,
1393,33,0,0,0,1,multiple_choice,1,B,,,,,,,,67,9,3,W,
1394,28,0,0,0,10,multiple_choice,3,A,,,,,,,,67,9,3,W,
1395,43,0,0,0,11,multiple_choice,5,E,,,,,,,,67,9,3,W,
1396,59,0,0,0,12,multiple_choice,1,C,,,,,,,,67,9,3,W,
1397,40,0,0,0,13,multiple_choice,1,C,,,,,,,,67,9,3,W,
1398,52,0,0,0,14,multiple_choice,1,B,,,,,,,,67,9,3,W,
